id,price,neighbourhood_cleansed,room_type,bedrooms,bathrooms,accommodates,amenities,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,longitude,latitude,name,description,sentiment_score
883131168466351837,938.0,Farsta,Entire home/apt,4.0,1.5,4,"[""Exterior security cameras on property"", ""TV"", ""Outdoor dining area"", ""Kitchen"", ""Wifi"", ""Free parking on premises"", ""Smoke alarm""]",28,42,0,,18.102428315187662,59.23971130189327,Small row house with 4 bedrooms,Family row house 10 minutes away from Stockholm city center by car.,
1050241466523683349,420.0,Hässelby-Vällingby,Private room,1.0,0.5,2,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Lake access"", ""Host greets you"", ""Wifi"", ""Sun loungers"", ""Sound system"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Coffee"", ""Conditioner"", ""Body soap"", ""Smoking allowed"", ""Free parking on premises"", ""Smoke alarm"", ""Outdoor furniture"", ""Waterfront"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Other electric stove"", ""Hot water kettle"", ""Shared beach access"", ""Piano"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""Cooking basics"", ""Bed linens"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Oven"", ""Outdoor dining area"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Bidet"", ""Portable fans"", ""Refrigerator"", ""Microwave"", ""Coffee maker: pour-over coffee"", ""Dishwasher"", ""Exercise equipment"", ""Shower gel""]",1,8,16,5.0,17.829874106125793,59.35816305353866,Rum med fantastisk sjöutsikt,"This place must be experienced !!Unwind in this unique and tranquil cozy space. <br />Here you are both close to nature and shopping. Large balcony with lounge furniture, enjoy your breakfast at sunrise or a sunset dinner with one of Stockholm's finest panoramic views! Lake view from all corners of the apartment. Nice walking paths and close to swimming areas.<br />400 meters to the metro and grocery store, about 30 minutes to Stockholm Central.<br /><br />Here I live myself, usually work evenings and weekends.<br />You are welcome to book!",1.0
23706792,1262.0,Kungsholmens,Entire home/apt,1.0,1.0,2,"[""Clothing storage: closet and dresser"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Lake access"", ""Host greets you"", ""Bathtub"", ""Wifi"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Freezer"", ""Conditioner"", ""Body soap"", ""Smoke alarm"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Ethernet connection"", ""Heating"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Oven"", ""Toaster"", ""Refrigerator"", ""Microwave"", ""Coffee maker""]",4,10,41,4.98,17.99879,59.33005,"Rofyllt boende på Kungsholmen, Fredhäll.","A 2-bedroom apartment located at Kungsholmen, Stockholm within customs. The proximity to beautiful nature and water. 150 meters to the bus stop and 500 meters to the metro. Only 5-10 minutes to City.<br />A quiet oasis just outside the city.",1.0
1313700510644573434,640.0,Kungsholmens,Entire home/apt,1.0,1.0,2,"[""Washer"", ""Kitchen"", ""BBQ grill"", ""Wifi"", ""Exercise equipment""]",2,365,0,,18.034468995201625,59.334443666979205,Renovated studio with Gym,"* Newly renovated studio<br />* ca 20 m^2 = 215 square feet <br />* 3m ceiling height<br />* Lots of storage above the bed & WC for a suitcase<br />* Fully equipped kitchen incl dishwasher and oven/microwave<br />* Oak floor<br />* Four windows — lots of light<br />* Bathroom with floor heating<br />* A nice inner courtyard<br />* Bicycle stand<br />* Gym included<br />* Subway: Fridhemsplan within 230m, it's green+blue line and two subway stations from T-Centralen<br />* Great location - three minute walk to restaurants, a green park and water",
1238553018821187782,801.0,Skarpnäcks,Entire home/apt,1.0,1.0,4,"[""Washer"", ""Hair dryer"", ""Private patio or balcony"", ""Wifi"", ""Radiant heating"", ""Iron"", ""Dining table"", ""Kitchen"", ""Free parking on premises"", ""Smoke alarm"", ""TV"", ""Dishes and silverware"", ""Hot water kettle"", ""Ethernet connection"", ""Hot water"", ""Bed linens"", ""Toaster"", ""Oven"", ""Microwave"", ""Coffee maker""]",2,180,7,4.14,18.09111,59.29585,Lägenhet Stockholm,"Nice, comfortable and affordable accommodation in southern Stockholm!<br /><br />2-room apartment with sofa bed & air mattress on Per Lindeströms road. <br /><br />Close to shops and a subway. <br /><br />Laundry room in the basement and free parking at the backside of the house.",0.0
1171737520575359035,989.0,Enskede-Årsta-Vantörs,Entire home/apt,1.0,1.0,2,"[""TV"", ""Paid parking on premises"", ""Kitchen"", ""Wifi"", ""Smoke alarm"", ""Fire extinguisher""]",1,365,0,,18.085732401968443,59.29564320205368,Globen,"Nice apartment located close to central Stockholm. Excellent public transportation options available with three subway lines from Central station. The Globen arena is just 200 meters in front of the apartment, and there is a convenient shopping store located 300 meters away. The apartment is approximately 50 square meters, modern, well-lit, and offers a great view.",
936159485148203948,500.0,Skärholmens,Entire home/apt,1.0,1.0,4,"[""Washer"", ""Hair dryer"", ""First aid kit"", ""Host greets you"", ""Bathtub"", ""Wifi"", ""Pets allowed"", ""Radiant heating"", ""Iron"", ""Essentials"", ""Kitchen"", ""Body soap"", ""Courtyard view"", ""Free parking on premises"", ""Smoke alarm"", ""Fire extinguisher"", ""City skyline view"", ""TV"", ""Garden view"", ""Cleaning products"", ""Dishes and silverware"", ""Cooking basics"", ""Bed linens"", ""Paid parking on premises""]",2,30,0,,17.90687,59.27893,departamento amplio para familia,This home breathes peace of mind: Relax with the whole family!,
40574405,613.0,Kungsholmens,Entire home/apt,1.0,1.0,3,"[""Washer"", ""Hair dryer"", ""Hangers"", ""First aid kit"", ""Lockbox"", ""High chair"", ""Wifi"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Iron"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer"", ""Paid parking off premises"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Shampoo"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""TV with standard cable"", ""Dedicated workspace"", ""Refrigerator"", ""Microwave"", ""Dishwasher"", ""Self check-in"", ""Crib""]",2,31,292,4.76,18.02371,59.33255,# 18 Studiolägenhet utan fönster(no window),"Niro Hotel Apartments offers studio apartments on Fridhemsplan in central Stockholm with kitchenettes and spacious bathrooms and equipped kitchenettes for cooking. In addition to Swedish and international TV channels, we also offer Chromecast so you can easily connect Netflix and Spotify to your TV. <br /><br />Niro Hotel Apartments is a semi-automatic apart-hotel where our basic idea is that you should not have to pay for anything other than your accommodation. However, we are always a call or email away if you need help!",0.9885057471264368
917380768969547955,1321.0,Södermalms,Entire home/apt,1.0,1.0,2,"[""Hangers"", ""Wifi"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Conditioner"", ""Body soap"", ""Smoke alarm"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Trash compactor"", ""Shared beach access"", ""Ethernet connection"", ""Hot water"", ""Room-darkening shades"", ""Clothing storage"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Oven"", ""Dedicated workspace"", ""Central heating"", ""Refrigerator"", ""Microwave"", ""Shower gel""]",1,1125,130,4.79,18.08371,59.31426,Apartment in Central Stockholm,"This charming and distinctive space offers an unbeatable location, making your stay both effortless and unforgettable. Step outside the door, and you'll find trendy restaurants, cozy cafés, and inspiring vintage shops – all just moments away! The apartment is fully equipped with everything you need for a comfortable and stress-free stay, making it the perfect base for exploring the city or relaxing in style.<br /><br />Welcome to your ideal home away from home! With WI-FI of course!",0.9882352941176471
1316051641423182548,1028.0,Norrmalms,Entire home/apt,1.0,1.0,2,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Host greets you"", ""Indoor fireplace"", ""Wifi"", ""Sound system"", ""Iron"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Board games"", ""Smoke alarm"", ""TV"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Hot water"", ""Room-darkening shades"", ""Clothing storage"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Oven"", ""Toaster"", ""Blender"", ""Books and reading material"", ""Dedicated workspace"", ""Outdoor dining area"", ""Refrigerator"", ""Microwave"", ""Dishwasher"", ""Noise decibel monitors on property"", ""Coffee maker""]",14,30,0,,18.03968,59.34155,Design home in Sthlm’s best area,"Welcome to a design home in Stockholm’s best area, right in the heart of Vasastan. The area is full of great restaurants, bars, bakeries, parks and has the subway, commuter/airport train and airport bus just around the corner.<br /><br />The apartment is freshly renovated in a house from 1900, with 3.5 meter ceiling, balcony and a tiled stow (for candle lights only) carefully designed with high quality bed, furniture and collection of Scandinavian design classics.",
1193309625767670322,2190.0,Enskede-Årsta-Vantörs,Entire home/apt,3.0,3.0,4,"[""Washer"", ""TV"", ""Outdoor dining area"", ""Indoor fireplace"", ""Kitchen"", ""Smart lock"", ""Wifi"", ""BBQ grill"", ""Self check-in"", ""Smoke alarm"", ""Fire extinguisher""]",5,14,0,,18.0860582,59.28214819999999,Cosy apartment near city centre,"A cozy apartment with its own patio in a charming house from 1925.  The apartment has 2 floors with large lovely social areas on one floor with full kitchen, living room with fire pit and dining room. Three bedrooms on the basement level and the entire three bathrooms. The apartment is located in the center of popular Gamla Enskede. There are restaurants, bakery, cafe, playground and park. 13 minutes walk to Globe Arena/Slakthus area. Metro station within 8 min walk. 13 min from metro to city center.",
1004394836192988752,1145.0,Södermalms,Entire home/apt,1.0,1.0,2,"[""Washer"", ""Mini golf"", ""Movie theater"", ""Dedicated workspace"", ""Central heating"", ""Kitchen"", ""Wifi""]",2,365,33,4.94,18.0866825,59.3147494,Modern 1-bedroom in Södermalm (Central Stockholm),"Enjoying a stylish, cozy apartment at this centrally located home.<br />Apartment located in the south of Stockholm in a nice area. <br />Nearby is Vitabergsparken, views of beautiful Stockholm as well as Swedish Cruise boats  ""Viking Line"" and close to the grocery store Ica. Municipal traffic 3 min from apartment.",1.0
2450331,1193.0,Norrmalms,Entire home/apt,1.0,1.0,2,"[""Hair dryer"", ""Hangers"", ""Mini golf"", ""Wine glasses"", ""Private patio or balcony"", ""Long term stays allowed"", ""Indoor fireplace"", ""Host greets you"", ""Pets allowed"", ""Iron"", ""Essentials"", ""Dining table"", ""Shared outdoor pool - available seasonally, open specific hours, heated, lap pool"", ""Free washer \u2013 In building"", ""Kitchen"", ""Elevator"", ""Free dryer \u2013 In building"", ""Courtyard view"", ""Resort access"", ""Smoke alarm"", ""Fire extinguisher"", ""Paid parking off premises"", ""Garden view"", ""Dishes and silverware"", ""Shared backyard \u2013 Not fully fenced"", ""42 inch HDTV with Apple TV, standard cable, Netflix"", ""Movie theater"", ""Outdoor playground"", ""Heating"", ""Hot water"", ""Gas stove"", ""Shampoo"", ""Portable air conditioning"", ""Carbon monoxide alarm"", ""Fast wifi \u2013 191 Mbps"", ""Bed linens"", ""Cooking basics"", ""Extra pillows and blankets"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Coffee maker""]",4,730,249,4.94,18.05438,59.34496,Central apartment,"Spacious & light yet cozy one bedroom flat within walking distance of city centre. Comfortably fits 2. Enjoy the renovated bathroom & kitchen, being close to restaurants, bars & cafés, the marvelous Haga Park and having 1 block to main subway line!",0.9945945945945946
1091855161116452757,1721.0,Norrmalms,Entire home/apt,1.0,1.0,2,"[""Long term stays allowed"", ""Hangers"", ""Indoor fireplace"", ""Wifi"", ""Iron"", ""Dining table"", ""Washer \u2013\u00a0In building"", ""Kitchen"", ""Elevator"", ""Freezer"", ""Body soap"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Hot water"", ""Mini fridge"", ""Gas stove"", ""Cooking basics"", ""Bed linens"", ""Extra pillows and blankets"", ""Toaster"", ""Blender"", ""Books and reading material"", ""Dishwasher"", ""Coffee maker""]",5,45,3,5.0,18.05975116789341,59.34285106968757,Beautiful very central apt.,"This special place is close to everything.<br /><br />Beautiful 2 bedroom apartment in the center of Stockholm. Walking distance everywhere, 13 min to Stureplan and 18 min central station by walk. The apartment is 60 sqm, large bedroom with kingsize bed comfortable for 2 people. Large kitchen with table for 6 to eat. Small living room area with open fire and large TV. Toilet with shower. A lot of nice cafes, restaurants and bar in the area.",1.0
1079694132206180006,1500.0,Östermalms,Entire home/apt,1.0,1.0,2,"[""Washer"", ""Clothing storage: closet and dresser"", ""Hangers"", ""Wine glasses"", ""Host greets you"", ""Wifi"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Room-darkening shades"", ""Cooking basics"", ""Bed linens"", ""Baking sheet"", ""Extra pillows and blankets"", ""Oven"", ""Dedicated workspace"", ""Central heating"", ""Refrigerator"", ""Dishwasher"", ""Free dryer \u2013 In unit""]",4,365,11,5.0,18.090462125837803,59.34169076080405,Cozy 1 bedroom in great location,"Located in Stockholm’s exclusive neighborhood Östermalm. With restaurants, shops, cafes at your doorstep it’s the perfect place for an unforgettable stay. One minute walk to the metro / busses and you can walk to stockholm center in just 10 minutes.  Djurgården (stockholm largest and most famous park) is just a short walk, there you can visit multiple museums or even take a dip in the sea.  The apartment is quiet and bright and fully equipped with what you will need  during your stay.",1.0
724360333935789375,2500.0,Kungsholmens,Entire home/apt,1.0,1.0,2,"[""Hair dryer"", ""Private patio or balcony"", ""Long term stays allowed"", ""Bathtub"", ""Portable heater"", ""Wifi"", ""Essentials"", ""Dining table"", ""Free washer \u2013 In building"", ""Kitchen"", ""Elevator"", ""Freezer"", ""Smoke alarm"", ""Outdoor furniture"", ""Fire extinguisher"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water"", ""Gas stove"", ""BBQ grill"", ""Cooking basics"", ""Oven"", ""Toaster"", ""Outdoor dining area"", ""Central heating"", ""Refrigerator"", ""Microwave"", ""Backyard"", ""Coffee maker""]",2,3,1,5.0,18.03806,59.32984,Lägenhet på Kungsholmen,"Charming apartment with fantastic royal balcony at central address. 15-minute walk from Central Station.  5 minutes to subway Rådhuset and Fridhemsplan to green and blue line, as well as to buses. Cozy restaurants and shops are located on Hantverkargatan that connects to Kungsholmstorg where there is a pharmacy, grocery store and systembolaget. In addition, the Mälaren with Norrmälarstrand is a stone's throw away a stone's throw away. The perfect location for indoor pulse mixed with proximity to nature.",1.0
1526905,1499.0,Skärholmens,Entire home/apt,3.0,2.0,5,"[""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Private patio or balcony"", ""Lake access"", ""Host greets you"", ""TV with Disney+, Netflix, standard cable"", ""Bathtub"", ""Wifi"", ""Luggage dropoff allowed"", ""Window guards"", ""Sound system"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Private backyard \u2013 Fully fenced"", ""Board games"", ""Conditioner"", ""Body soap"", ""Smoke alarm"", ""Outdoor furniture"", ""Fire extinguisher"", ""Paid parking off premises"", ""Garden view"", ""Cleaning products"", ""Dishes and silverware"", ""Shared beach access"", ""Outdoor playground"", ""Piano"", ""Hot water"", ""Room-darkening shades"", ""Mini fridge"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Baking sheet"", ""Oven"", ""Toaster"", ""Park view"", ""Drying rack for clothing"", ""Outdoor dining area"", ""Central heating"", ""Portable fans"", ""Refrigerator"", ""Private entrance"", ""Microwave"", ""Dishwasher"", ""Free parking on premises \u2013 1 space"", ""Hammock"", ""Exercise equipment: free weights"", ""Pocket wifi"", ""Coffee maker""]",6,17,14,4.71,17.8875,59.27477,Townhouse in beautiful Stockholm,"Welcome to green Skärholmen. The house is 3 min from the metro, 20 minutes from central Stockholm and with a walking distance to the lake and to beautiful nature, as well as to the biggest mall in Stockholm. It has everything you need for your visit!",1.0
